"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
9072,"@luckychristi - there is... I hope that some day bullying isn't tolerated nor is gun violence isn't common","there is i hope that some day bullying isn't tolerated nor is gun violence isn't common",2050-11-02,"GeekMommy",0,"Neutral","Neutral","Anger",2,1,0,2,1,1,1,1,FALSE,12.5,"Genuine",1,"High",2,0.373563218390805
9074,"@eunicedebritto the're perfect 2gether  i want a love like this","the're perfect 2gether i want a love like this",2050-11-04,"amandaazevedo",2,"Positive","Mild Positive","Joy",0,1,0,0,2,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.364197530864198
9075,"Well I know what's wrong with my spine...but nothing to fix it right now, great...time for meds then bed time...story of my life...","well i know what's wrong with my spine but nothing to fix it right now great time for meds then bed time story of my life",2050-11-05,"xmarycatherinex",0,"Neutral","Neutral","Anger",1,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.358585858585859
9076,"My cat keeps eating plastic","my cat keeps eating plastic",2050-11-06,"JusticeJuice",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
9077,"i'm moving more of my stuff to my parents house tomorrow... and telling them that I'm giving Izzie up.  sad day","i'm moving more of my stuff to my parents house tomorrow and telling them that i'm giving izzie up sad day",2050-11-07,"megerlou",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.350282485875706
9078,"@eerland something in the air... Edy woke up a bit ago wimpering in her sleep. I had to go soothe her while she quietly cried it out.","something in the air edy woke up a bit ago wimpering in her sleep i had to go soothe her while she quietly cried it out",2050-11-08,"rekrohn",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339080459770115
9079,"Music is the only that I love because have no girlfriend","music is the only that i love because have no girlfriend",2050-11-09,"djslr",-1,"Negative","Mild Negative","Joy",0,0,0,0,2,1,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
9080,"In a big hurry! Late for appointment due to my work on my site","in a big hurry! late for appointment due to my work on my site",2050-11-10,"christypiscean",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.362573099415205
9081,"@tm_lv gacias... you opened my eyes... Well, I found.. I have &quot;Intel GMA 950&quot;. It has probl. w/ Ubunte. 8 was OK, 9 doesn't have drivers","gacias you opened my eyes well i found i have quot intel gma quot it has probl w ubunte was ok doesn't have drivers",2050-11-11,"nad2000",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,12.5,"Genuine",1,"High",2,0.377777777777778
9082,"boredddd watching boys play madden","boredddd watching boys play madden",2050-11-12,"Rachelleigh06",0,"Neutral","Neutral","Anger",1,0,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.364197530864198
9083,"http://twitpic.com/3i613 - The closest thing to snow i've ever seen","the closest thing to snow i've ever seen",2050-11-13,"ROXPromotions",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.369047619047619
9084,"agghhh phillies  its because I didn't have my lucky towel!","agghhh phillies its because i didn't have my lucky towel!",2050-11-14,"ewit",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,1,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
9085,"Still shooting the office interior. We're all so tired. Still got another scene to do! Finish time: 9am!","still shooting the office interior we're all so tired still got another scene to do! finish time 9am!",2050-11-15,"aqeelahmed",-1.5,"Negative","Mild Negative","Anger",1,1,1,1,0,0,0,1,FALSE,0,"Genuine",1,"High",1,0.361111111111111
9086,"aww one of the lil chicks just yawned, they will be going home tomorrow","aww one of the lil chicks just yawned they will be going home tomorrow",2050-11-16,"tinycloudhopper",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.384180790960452
9087,"@AmazingPhil nooooooooo  I can hug you though! that was random sorrrry! ^.^","nooooooooo i can hug you though! that was random sorrrry!",2050-11-17,"itsvero",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",2,0.345679012345679
9088,"Grrrr, feel like putting my head in the sand","grrrr feel like putting my head in the sand",2050-11-18,"Tivs",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.351190476190476
9089,"absolutely bored out of my mind","absolutely bored out of my mind",2050-11-19,"nikkiecal",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.352201257861635
9090,"Feels like my head is going to explode! I don't want the flu","feels like my head is going to explode! i don't want the flu",2050-11-20,"JesseJames24",0,"Neutral","Neutral","Fear",1,0,0,2,0,1,1,0,FALSE,0,"Genuine",1,"High",2,0.339080459770115
9091,"SIGH. I need to find my real-life effron","sigh i need to find my real life effron",2050-11-21,"kendrajune1",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.375757575757576
9092,"@BrentSpiner I'd be honored to have you at my Bat Mitzvah...unfortunately I'm 30 so I've missed my chance to achieve true womanhood","i'd be honored to have you at my bat mitzvah unfortunately i'm so i've missed my chance to achieve true womanhood",2050-11-22,"HomespunHelpers",1.5,"Positive","Mild Positive","Joy",0,0,0,0,1,0,1,1,TRUE,25,"Genuine",1,"High",2,0.357575757575758
9093,"Trying to patch WoW and the patch I need is on #gamearena but their sucky servers time out on download...","trying to patch wow and the patch i need is on gamearena but their sucky servers time out on download",2050-11-23,"lantrix",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.367231638418079
9094,"im lonely  keep me company! 22 female, Duluth - Minnesota","im lonely keep me company! female duluth minnesota",2050-11-24,"Allie7479",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.375757575757576
9095,"im lonely  keep me company! 22 female, Jackson - Mississippi","im lonely keep me company! female jackson mississippi",2050-11-25,"Summer6202",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.375757575757576
9096,"just finished dexter season 2. Love this friggin show. Season 3 in netflix queue but doesn't look like the dvds are out yet","just finished dexter season love this friggin show season in netflix queue but doesn't look like the dvds are out yet",2050-11-26,"Christyxcore",1,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,1,FALSE,12.5,"Genuine",1,"High",2,0.37948717948718
9097,"@PhillyD OMG you are starting to be my magazines, i haven't seen your vids for about a month  i'm too busy now!","omg you are starting to be my magazines i haven't seen your vids for about a month i'm too busy now!",2050-11-27,"scooterprod",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.350282485875706
9098,"leaving tomorrow!","leaving tomorrow!",2050-11-28,"alina_wang",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",0.8,"High",1,0.358974358974359
9099,"@SongzYuuup aaww trey trey i'm sorry for being demanding i just wanted to hear from you. Please accept my apology","aaww trey trey i'm sorry for being demanding i just wanted to hear from you please accept my apology",2050-11-29,"Look4daTruth",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",2,0.350282485875706
9100,"@kencamp mine too","mine too",2050-11-30,"SherylBreuker",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
9101,"@guccilittlepigi I wish I wasn't spending record store day on a greyhound bus  ..aaand I;m seeing M.Ward next weeeekkkk!","i wish i wasn't spending record store day on a greyhound bus aaand i m seeing m ward next weeeekkkk!",2050-12-01,"schnek",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.355191256830601
9102,"ummm added a picture! lol sorry don't have much of me.","ummm added a picture! lol sorry don't have much of me",2050-12-02,"bitchtits93",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.380116959064328
9103,"@kutabuta thats sad that he is sick!   and I miss you too!","thats sad that he is sick! and i miss you too!",2050-12-03,"bigmack2281",-1,"Negative","Mild Negative","Disgust",0,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.345679012345679
9104,"crashing.  night everyone!","crashing night everyone!",2050-12-04,"thisgoeshere",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.352201257861635
9105,"i feel slow  i dnt understand this shit","i feel slow i dnt understand this shit",2050-12-05,"myzzkay",-1,"Negative","Mild Negative","Anger",1,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339393939393939
9106,"Finally home after a long hard day. The best part is I have to be back up in 6 hours","finally home after a long hard day the best part is i have to be back up in hours",2050-12-06,"beerawk",0,"Neutral","Neutral","Anticipation",0,2,1,0,1,0,1,1,FALSE,12.5,"Genuine",1,"High",2,0.367231638418079
9107,"home from the gym. showered and fresh. going to catch up with #lost and #theoffice. what a fun filled friday night home alone. *sigh*","home from the gym showered and fresh going to catch up with lost and theoffice what a fun filled friday night home alone sigh",2050-12-07,"russelbutt",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,1,1,0,FALSE,0,"Genuine",1,"High",1,0.354166666666667
9108,"very hungry but it is after midnight...","very hungry but it is after midnight",2050-12-08,"Amomio",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.358974358974359
9109,"@misshsawyer Yeah but not when you have to do it alone!!  Derek is a party pooper....Its friday night for gods sake!!","yeah but not when you have to do it alone!! derek is a party pooper its friday night for gods sake!!",2050-12-09,"jstrelsky",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.8,"High",3,0.35632183908046
9110,"@Capuy I'm sure I could get in almost as much trouble here in Tally but I'm stuck on campus, not in a bar...","i'm sure i could get in almost as much trouble here in tally but i'm stuck on campus not in a bar",2050-12-10,"ninja080",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.75,"High",2,0.35632183908046
9111,"@JoAnneJoyM http://twitpic.com/3hopj - Ive seen worse...Must agree though...An Ugly big kitty cat","ive seen worse must agree though an ugly big kitty cat",2050-12-11,"PamsLove",0,"Neutral","Neutral","Disgust",0,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.377777777777778
9112,"I really need coffee and I'm out of flavored creamer! I seriously can't stand plain coffee!","i really need coffee and i'm out of flavored creamer! i seriously can't stand plain coffee!",2050-12-12,"Gothicwiccan16",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.339080459770115
9113,"can't find my FB friends on twitter","can't find my fb friends on twitter",2050-12-13,"poojaiyer",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
9114,"@nick_carter i�m sad!!! u don�t like my joke....  ok, i thinks to a new joke!!!!! jajajaja","i m sad!!! u don t like my joke ok i thinks to a new joke!!!!! jajajaja",2050-12-14,"vale101",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,12.5,"Genuine",0.8,"High",3,0.345029239766082
9115,"@_LeQui_ I wish I was there, too.","i wish i was there too",2050-12-15,"lindasue714",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.34640522875817
9116,"@RachelFerrucci good luck tomorrow!  I wish I could be there  I thought about a road trip for about 5 minutes today then reality took over","good luck tomorrow! i wish i could be there i thought about a road trip for about minutes today then reality took over",2050-12-16,"craftymamaof4",1,"Positive","Mild Positive","Anticipation",0,4,0,0,2,0,3,1,FALSE,12.5,"Genuine",0.75,"High",2,0.355191256830601
9117,"Prison Break does not deserve to be shown instead of #Dollhouse !  Get it together, Fox.","prison break does not deserve to be shown instead of dollhouse ! get it together fox",2050-12-17,"geo2011",0,"Neutral","Neutral","Anger",2,1,0,1,0,1,1,1,FALSE,0,"Genuine",1,"High",3,0.390804597701149
9118,"@kimkardashian http://twitpic.com/3gvq1 - that looks like it hurts","that looks like it hurts",2050-12-18,"iinfamouszG",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.371069182389937
9119,"Trying to sleep before I get up at six for work","trying to sleep before i get up at six for work",2050-12-19,"markradcliff",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
9120,"@FollowActive if t woulda got my ticket  that rotten mudasucka..","if t woulda got my ticket that rotten mudasucka",2050-12-20,"donperignon",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.371069182389937
9121,"@allymcfly haha! i wanted to go! but it was to late","haha! i wanted to go! but it was to late",2050-12-21,"miriamjudd",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,25,"Genuine",1,"High",3,0.352201257861635
9122,"going to bed, so tired! wishing it was tuesday night so i could watch idol.  anyway, night. xox","going to bed so tired! wishing it was tuesday night so i could watch idol anyway night xox",2050-12-22,"ashleyfifteen",0,"Neutral","Neutral","Anticipation",0,1,0,1,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.387978142076503
9123,"k, since i have to be at work tomorrow, i am gonna have to go to bed as much as i don't want to","k since i have to be at work tomorrow i am gonna have to go to bed as much as i don't want to",2050-12-23,"kpfeiffer",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",1,0.373563218390805
9124,"My contacts have been bugging me all night. Ugh. Gonna watch csi. It's glasses day tomorrow.","my contacts have been bugging me all night ugh gonna watch csi it's glasses day tomorrow",2050-12-24,"__ashleymarie",0,"Neutral","Neutral","Anticipation",0,2,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.361111111111111
9125,"@chorzelewski ha I'm sad tho  oh no can't wait to hear!","ha i'm sad tho oh no can't wait to hear!",2050-12-25,"chelsutley",1,"Positive","Mild Positive","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.339393939393939
9126,"@MiszBeezy  AND I JUSS MADE A VIDEO BUT I GATTA DO IT OVER. THE AUDIO WUZ OWNED LOL","and i juss made a video but i gatta do it over the audio wuz owned lol",2050-12-26,"RAYRAY_SODMG",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,37.5,"Genuine",1,"High",3,0.404761904761905
9127,"@ayekaygee  BOB SAGET!!! I'm jus bout to go to sleeeppp I think ;( blah","bob saget!!! i'm jus bout to go to sleeeppp i think blah",2050-12-27,"jocelynbrooks",0,"Neutral","Neutral","Anger",1,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.8,"High",3,0.333333333333333
9128,"@johncmayer  http://twitpic.com/3i61e kid dressed as an angel using Jesus' head for a trick-or-treat bag. faded all to fuck","kid dressed as an angel using jesus' head for a trick or treat bag faded all to fuck",2050-12-28,"bhartling",0,"Neutral","Neutral","Surprise",1,2,1,1,2,1,3,2,FALSE,0,"Genuine",1,"High",2,0.384180790960452
9129,"we just get home a few minutes ago, and my girlfriend and brother are playing rockband,","we just get home a few minutes ago and my girlfriend and brother are playing rockband",2050-12-29,"CigaretteLitRob",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",1,0.373563218390805
9130,"Why am I awake @ 8am on a Sat morning?? Whyyyyyyyy","why am i awake 8am on a sat morning?? whyyyyyyyy",2050-12-30,"YaaaaZ",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.345679012345679
9131,"Why am I awake @ 8am on a Sat morning?? Whyyyyyyyy","why am i awake 8am on a sat morning?? whyyyyyyyy",2050-12-31,"YaaaaZ",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.345679012345679
9132,"Off to work. Almost dead. Its going to be a bad bad day  I can just tell.  Think of me whilst youre tucked up in bed sipping tea!","off to work almost dead its going to be a bad bad day i can just tell think of me whilst youre tucked up in bed sipping tea!",2051-01-01,"flappinganimal",-2,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",0.75,"High",2,0.358585858585859
9133,"says si TY di talaga sa akin nagrereply.  http://plurk.com/p/os45s","says si ty di talaga sa akin nagrereply",2051-01-02,"Guineena",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.33974358974359
9134,"@Voluptuousgirly seriously girl, i know.","seriously girl i know",2051-01-03,"beccanicole1984",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.352201257861635
9135,"i will miss the bay of pirates!!","i will miss the bay of pirates!!",2051-01-04,"umerh",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",1,0.364197530864198
9136,"Dropped her laptop off the bed. I fail.  goodnight.","dropped her laptop off the bed i fail goodnight",2051-01-05,"whittbby",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.357575757575758
9137,"@TheLexiLove why  you are not following me","why you are not following me",2051-01-06,"TheFreakSquad",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.34640522875817
9138,"@kristenstewart9 Ahhhhh Kristen! Where are you?? I wanna chat toooo!","ahhhhh kristen! where are you?? i wanna chat toooo!",2051-01-07,"pollyislove",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.357575757575758
9139,"@vyrtue77 yeahh.. that's the problem!  Now, how am I supposed to transfer this file onto another computer! I'm confused!","yeahh that's the problem! now how am i supposed to transfer this file onto another computer! i'm confused!",2051-01-08,"saawan",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,0,FALSE,12.5,"Genuine",0.8,"High",3,0.367231638418079
9140,"@copelandband can you guys just sing me to sleep.....please","can you guys just sing me to sleep please",2051-01-09,"zach214",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,1,0,1,FALSE,0,"Genuine",1,"High",3,0.333333333333333
9141,"@msbeeee @principled just got chickens, but she is in the hospital.  I know she did a lot of research.","just got chickens but she is in the hospital i know she did a lot of research",2051-01-10,"reflective",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,1,FALSE,12.5,"Genuine",1,"High",2,0.351190476190476
9142,"I just wrote and entire story, and it didn't save.   Motherfucker.","i just wrote and entire story and it didn't save motherfucker",2051-01-11,"disintegration",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",3,0.362573099415205
9143,"Matt's still in lotsa pain, missed work all week and can't do much.  Poor guy","matt's still in lotsa pain missed work all week and can't do much poor guy",2051-01-12,"alaskagurl",-1,"Negative","Mild Negative","Fear",0,0,0,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.367231638418079
9144,"@Wispers_69 oooh let me get over there...i am on a friends computer, they are all sleeping so i dont have anything to share","oooh let me get over there i am on a friends computer they are all sleeping so i dont have anything to share",2051-01-13,"bethie138",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",1,0.350282485875706
9145,"@staceylovesDW no more Halloweens on tonight","no more halloweens on tonight",2051-01-14,"DWsCoverGirl1",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
9146,"wants to watch 17 Again!","wants to watch again!",2051-01-15,"paualberto",0,"Neutral","Neutral","Anticipation",0,1,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.33974358974359
9147,"@dante321 http://twitpic.com/3hqos - I have to agree with supermom...YOU POOR THING!! What we do for love","i have to agree with supermom you poor thing!! what we do for love",2051-01-16,"PamsLove",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,0,FALSE,25,"Genuine",0.8,"High",2,0.364197530864198
9148,"Will tweet more diligently after exams. Back to studying","will tweet more diligently after exams back to studying",2051-01-17,"sajjadk",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
9149,"reeeeeeeeeealy wants some Mickey D's dollar menu cheeseburger. I'm huuuuuuuuunnnnnngggggrrrrryyyyy","reeeeeeeeeealy wants some mickey d's dollar menu cheeseburger i'm huuuuuuuuunnnnnngggggrrrrryyyyy",2051-01-18,"ThatJaiGirl",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.352201257861635
9150,"The lady in the bathroom,,the latest soul to come around me,,,said &quot;please&quot;.. feels like  giving a cookie to a starving person,","the lady in the bathroom the latest soul to come around me said quot please quot feels like giving a cookie to a starving person",2051-01-19,"ChristineLCorda",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.419191919191919
9151,"misses all my friends!","misses all my friends!",2051-01-20,"cookie_crisp123",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.358974358974359
9152,"is it saturday yet? friday for most , but one more day for me","is it saturday yet? friday for most but one more day for me",2051-01-21,"cdbibay",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.375757575757576
9153,"nearly killed a kid on a bike pulling out of my driveway this morning. Thank goodness he's ok. Car is scratched tho","nearly killed a kid on a bike pulling out of my driveway this morning thank goodness he's ok car is scratched tho",2051-01-22,"melodytan",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",2,0.343915343915344
9154,"btw, T made it home okay. 2 glasses of wine &amp; a bottle of $110 champagne. he's a sucker for champagne. also: sux hearing friends in pain.","btw t made it home okay glasses of wine amp a bottle of champagne he's a sucker for champagne also sux hearing friends in pain",2051-01-23,"unconscionable",0,"Neutral","Neutral","Fear",1,0,0,2,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.383084577114428
9155,"Came home from work to find a small bird caught in my chain link gate. It must have flown into it and broke its neck / strangled itself.","came home from work to find a small bird caught in my chain link gate it must have flown into it and broke its neck strangled itself",2051-01-24,"albynomonk",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,1,FALSE,0,"Genuine",1,"High",3,0.355191256830601
9156,"is in for the night. What a lame Friday..","is in for the night what a lame friday",2051-01-25,"Chris_Richey_",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.352201257861635
9157,"going to bed got to work in 5 hours!","going to bed got to work in hours!",2051-01-26,"bigmack2281",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.393939393939394
9158,"@cherrybumbum Yahh!!! But ur going to L.A. right?  Im on the opposite side of the Us...Travel safely Shin...*k�ssen*","yahh!!! but ur going to l a right? im on the opposite side of the us travel safely shin k ssen",2051-01-27,"xDirtyBurdx",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.8,"High",1,0.369047619047619
9159,"long ride home and i am bored","long ride home and i am bored",2051-01-28,"xjettdisregardX",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.345679012345679
9160,"@drmynoralvarez omg, i am soo sorry to hear that!","omg i am soo sorry to hear that!",2051-01-29,"courtproduction",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.364197530864198
9161,"On the other hand, my sister's health is poo and I'm going into hyper-nurse-and-older-sister overdrive. Feel so bad for her.","on the other hand my sister's health is poo and i'm going into hyper nurse and older sister overdrive feel so bad for her",2051-01-30,"myoctober",-1.5,"Negative","Mild Negative","Sadness",1,0,1,1,0,2,0,1,FALSE,12.5,"Genuine",1,"High",3,0.355191256830601
9162,"i wanna make friends at twitter but enybody follow me just 6?? thts's nothing","i wanna make friends at twitter but enybody follow me just ?? thts's nothing",2051-01-31,"missmariant",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",2,0.345029239766082
9163,"Hellen just called me and left me a voicemail...Morrissey was on the other line.","hellen just called me and left me a voicemail morrissey was on the other line",2051-02-01,"BrianNippon",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.339393939393939
9164,"watching happy feet and missing my girl","watching happy feet and missing my girl",2051-02-02,"thtsnotmyname",1,"Positive","Mild Positive","Anticipation",0,1,0,1,1,1,0,1,FALSE,0,"Genuine",1,"High",2,0.339393939393939
9165,"@aisukohi grr....i was indoors in teh smelly hospital","grr i was indoors in teh smelly hospital",2051-02-03,"fubucheekz",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,1,FALSE,0,"Genuine",1,"High",3,0.339393939393939
9166,"Soooo full! And surrounded by dragons fans yay, but I still wish I was at tuggerah","soooo full! and surrounded by dragons fans yay but i still wish i was at tuggerah",2051-02-04,"amberwhiting",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.384180790960452
9167,"no duckies today, bread went to waste","no duckies today bread went to waste",2051-02-05,"mamajelly",1,"Positive","Mild Positive","Disgust",0,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.345679012345679
9168,"Im doing stupid English homework","im doing stupid english homework",2051-02-06,"BirstinKirstin",-1,"Negative","Mild Negative","Fear",0,0,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
9169,"Wondering if we'll ever be together. I mean, here I am typing this, and there you are reading it. We're so far apart. It pains me.","wondering if we'll ever be together i mean here i am typing this and there you are reading it we're so far apart it pains me",2051-02-07,"thewinekone",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.377777777777778
9170,"first person to give be a hug, i will love forever. can't sleep at all  wishin' a certain person would talk to me..","first person to give be a hug i will love forever can't sleep at all wishin' a certain person would talk to me",2051-02-08,"janellemariee",1,"Positive","Mild Positive","Joy",0,0,0,0,2,0,0,1,TRUE,37.5,"Genuine",1,"High",2,0.343915343915344
9171,"@momof3crazykids me sorreh..","me sorreh",2051-02-09,"tynie626",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
9172,"upset. not ceeing Short stack or the bride today","upset not ceeing short stack or the bride today",2051-02-10,"SammiiSTACK",1,"Positive","Mild Positive","Anger",1,1,0,0,1,1,0,1,FALSE,0,"Genuine",1,"High",2,0.345679012345679
